,PID,GENDER,TITLE,CATEGORY,NEW_TAG,file_loc,rem_img,season
1588,Men-str211,Men,비비드한 포인트,street,"['컬러포인트', '비비드', '레이어드룩', '체크', '타이다이', '유니크', '핀턱', '마이크로백', '레터링', '가을', '스트릿', '블레스드', '뷸렛', '마지언타이틀', '어반디타입', '디스코드사운드', '엠엠엘지', '컨버스', '팔찌', '메신저', '크로스', '백', '셔츠', '블라우스', '캡', '야구', '모자', '맨투맨', '스웨트셔츠', '코튼', '팬츠', '캔버스', '단화', '']",fashion_dataset/street/street_Men_211.jpg,fashion_dataset_bgrem/street/bgrem_street_Men_211.png,가을
1589,Men-str212,Men,스포티한 무드,street,"['그래픽', '오버핏', '스포티', '편안한', '로고플레이', '환절기', '컬러블록', '가을', '스트릿', '스컬프터', '큐클리프', '헤이플', '메츠', '리끌로우', '케즈', '페이퍼보이', '메신저', '크로스', '백', '목걸이', '펜던트', '긴소매', '티셔츠', '안경', '패션스니커즈화', '트레이닝', '조거', '팬츠', '']",fashion_dataset/street/street_Men_212.jpg,fashion_dataset_bgrem/street/bgrem_street_Men_212.png,가을
1590,Men-str213,Men,스트릿의 정석,street,"['체크', '컬러블록', '오버핏', '린넨', '카고', '와이드핏', '키높이', '레이어드룩', '가을', '스트릿', '아르스', '콘택트', '엠엠아이씨', '마지언타이틀', '단하우스', '논논', '컨버스', '톤즈', '캡', '야구', '모자', '니트', '스웨터', '웨이스트', '백', '셔츠', '블라우스', '목걸이', '펜던트', '코튼', '팬츠', '']",fashion_dataset/street/street_Men_213.jpg,fashion_dataset_bgrem/street/bgrem_street_Men_213.png,가을
1591,Men-str214,Men,돋보이는 멋,street,"['레이어드룩', '카고', '워싱', '로고플레이', '환절기', '캠퍼스', '신학기', '가을', '스트릿', '리트리버클럽', '디스이즈네버댓', '드네이지', '메이노브1722', '기호', '엔에프엘', '논논', '캡', '야구', '모자', '긴소매', '티셔츠', '트레이닝', '조거', '팬츠', '셔츠', '블라우스', '백팩', '기타', '스니커즈', '목걸이', '펜던트', '반지', '']",fashion_dataset/street/street_Men_214.jpg,fashion_dataset_bgrem/street/bgrem_street_Men_214.png,가을
1592,Men-str215,Men,믹스 매치,street,"['스터드', '타이다이', '레터링', '유니크', '가을', '스트릿', '엠엠아이씨', '노드', '아카이브', '논논', '디스이즈네버댓', '어글리즈', '우알롱', '릿지라인', '이오유스튜디오', '베스트', '니트', '스웨터', '반지', '트레이닝', '조거', '팬츠', '기타', '스니커즈', '캡', '야구', '모자', '백팩', '귀걸이', '']",fashion_dataset/street/street_Men_215.jpg,fashion_dataset_bgrem/street/bgrem_street_Men_215.png,가을
1593,Men-str216,Men,컬러도 개성 있게,street,"['스트라이프', '카무플라주', '스터드', '플라워', '환절기', '레터링', '와이드핏', '가을', '스트릿', '블레스드', '뷸렛', '그레고리', '레씨토', '멜란지', '마스터', '리프로덕션', '오브', '파운드', '팔찌', '목걸이', '펜던트', '메신저', '크로스', '백', '트레이닝', '조거', '팬츠', '셔츠', '블라우스', '반소매', '티셔츠', '캔버스', '단화', '']",fashion_dataset/street/street_Men_216.jpg,fashion_dataset_bgrem/street/bgrem_street_Men_216.png,가을
1594,Men-str217,Men,탐나는 패션 센스,street,"['레이어드룩', '컬러블록', '와이드핏', '카고', '오버핏', '플라워', '환절기', '유니크', '캠퍼스', '신학기', '가을', '스트릿', '블레스드', '뷸렛', '메종미네드', '노드', '아카이브', '아르스', '콘택트', '우알롱', '그레고리', '엔에프엘', '목걸이', '펜던트', '데님', '팬츠', '셔츠', '블라우스', '캡', '야구', '모자', '백팩', '기타', '스니커즈', '']",fashion_dataset/street/street_Men_217.jpg,fashion_dataset_bgrem/street/bgrem_street_Men_217.png,가을
1595,Men-str218,Men,유니크 끝판왕,street,"['체크', '로고플레이', '워싱', '카고', '컬러포인트', '유니크', '체인', '가을', '스트릿', '블레스드', '뷸렛', '제너', '쿠나썬', '우알롱', '디메이든', '덕다이브', '윅', '케즈', '와이피와이', '디자인', '스튜디오', '목걸이', '펜던트', '토트백', '벨트', '데님', '팬츠', '캡', '야구', '모자', '캔버스', '단화', '키링', '키케이스', '']",fashion_dataset/street/street_Men_218.jpg,fashion_dataset_bgrem/street/bgrem_street_Men_218.png,가을
1596,Men-str219,Men,스트릿 바이브,street,"['타이다이', '그래픽', '오버핏', '유니크', '환절기', '와이드핏', '레이어드룩', '가을', '스트릿', '덕다이브', '디스이즈네버댓', '에메모가든', '윅', '케즈', '선데이후르츠마켓', '락사이코', '코튼', '팬츠', '긴소매', '티셔츠', '메신저', '크로스', '백', '캡', '야구', '모자', '캔버스', '단화', '스카프', '반다나', '반다나', '헤어밴드', '거트', '베스트', '']",fashion_dataset/street/street_Men_219.jpg,fashion_dataset_bgrem/street/bgrem_street_Men_219.png,가을
1597,Men-str220,Men,러프한 무드,street,"['레더', '컬러블록', '그래픽', '메쉬', '모노톤', '여름', '스트릿', '러쉬오프', '살로몬', '디스코드사운드', '우알롱', '애플', '디스이즈네버댓', '라즈아이', '세인트제임스', '목걸이', '펜던트', '등산', '트레킹화', '미니', '원피스', '기타', '바지', '이어폰', '캡', '야구', '모자', '반지', '']",fashion_dataset/street/street_Men_220.jpg,fashion_dataset_bgrem/street/bgrem_street_Men_220.png,여름
1598,Men-str221,Men,레이어드 코디,street,"['레이어드룩', '그래픽', '카고', '뉴트럴톤', '스트링', '여름', '스트릿', '레이어무드', '액트플러스', '예스아이씨', '기호', '노클', '목걸이', '펜던트', '블로퍼', '긴소매', '티셔츠', '기타', '아우터', '백팩', '코튼', '팬츠', '']",fashion_dataset/street/street_Men_221.jpg,fashion_dataset_bgrem/street/bgrem_street_Men_221.png,여름
1599,Men-str222,Men,독보적인 존재감,street,"['힙합', '셋업코디', '네온', '로고플레이', '그래픽', '유니크', '여름', '스트릿', '올도우', '스컬프터', '헤이플', '블러프', '리트리버클럽', '메신저', '크로스', '백', '트레이닝', '조거', '팬츠', '후드', '집업', '목걸이', '펜던트', '비니', '']",fashion_dataset/street/street_Men_222.jpg,fashion_dataset_bgrem/street/bgrem_street_Men_222.png,여름
1600,Men-str223,Men,블랙으로 멋 내기,street,"['힙합', '메탈릭', '자수', '컬러블록', '메쉬', '레터링', '리버서블', '카고', '여름', '스트릿', '러쉬오프', '낫포너드', '마지언타이틀', '에프씨엠엠', '풋볼', '카고브로스', '나인달러', '에이이에이이', '목걸이', '펜던트', '트레이닝', '조거', '팬츠', '웨이스트', '백', '맨투맨', '스웨트셔츠', '민소매', '티셔츠', '반지', '캡', '야구', '모자', '']",fashion_dataset/street/street_Men_223.jpg,fashion_dataset_bgrem/street/bgrem_street_Men_223.png,여름
1601,Men-str224,Men,힙 바이브,street,"['그래픽', '자수', '유니크', '힙합', '오버핏', '여름', '스트릿', '레이어무드', '덕다이브', '리복', '워치', '이스트쿤스트', '비헤비어', '디스코드사운드', '컨버스', '카고브로스', '목걸이', '펜던트', '코튼', '팬츠', '디지털', '캡', '야구', '모자', '캔버스', '단화', '토트백', '']",fashion_dataset/street/street_Men_224.jpg,fashion_dataset_bgrem/street/bgrem_street_Men_224.png,여름
1602,Men-str225,Men,힙한 무드,street,"['체크', '카고', '스티치', '힙합', '레터링', '올블랙', '여름', '스트릿', '쿠나썬', '뉴발란스', '덕다이브', '캘빈클라인', '진', '얼티메이크', '코엘로나인', '목걸이', '펜던트', '등산', '트레킹화', '버킷', '사파리햇', '웨이스트', '백', '']",fashion_dataset/street/street_Men_225.jpg,fashion_dataset_bgrem/street/bgrem_street_Men_225.png,여름
1603,Men-str226,Men,디테일 포인트,street,"['카무플라주', '레오퍼드', '컬러블록', '카고', '오버핏', '힙합', '여름', '스트릿', '시티스트리트', '마테마틱', '필드매뉴얼', '뉴발란스', '와이엠씨엘케이와이', '버킷', '사파리햇', '메신저', '크로스', '백', '피케', '카라', '티셔츠', '캔버스', '단화', '트레이닝', '조거', '팬츠', '']",fashion_dataset/street/street_Men_226.jpg,fashion_dataset_bgrem/street/bgrem_street_Men_226.png,여름
1604,Men-str227,Men,멋스러운 셋업,street,"['셋업코디', '그래픽', '레터링', '마이크로백', '여름', '스트릿', '아식스', '쇼브오프', '엑서사이즈', '아레테', '나이스고스트클럽', '플레어업', '릿지라인', '패션스니커즈화', '목걸이', '펜던트', '캡', '야구', '모자', '팔찌', '숏', '팬츠', '메신저', '크로스', '백', '']",fashion_dataset/street/street_Men_227.jpg,fashion_dataset_bgrem/street/bgrem_street_Men_227.png,여름
1605,Men-str228,Men,환절기 캐주얼 룩,street,"['메쉬', '시스루', '페인팅', '컬러블록', '컬러포인트', '그래픽', '레이어드룩', '여름', '스트릿', '액트플러스', '디스이즈네버댓', '디메이든', '카고브로스', '스칼렛또블랙', '큐클리프', '블로퍼', '캡', '야구', '모자', '데님', '팬츠', '니트', '스웨터', '민소매', '티셔츠', '목걸이', '펜던트', '메신저', '크로스', '백', '']",fashion_dataset/street/street_Men_228.jpg,fashion_dataset_bgrem/street/bgrem_street_Men_228.png,여름
1606,Men-str229,Men,따라 입을래!,street,"['펀칭', '그래픽', '컬러블록', '유니크', '시스루', '여름', '스트릿', '밸롭', '배드인배드', '마테마틱', '비전스트릿웨어', '에이에이에이', '하이텐션', '에이이에이이', '패션스니커즈화', '코튼', '팬츠', '메신저', '크로스', '백', '베스트', '반소매', '티셔츠', '목걸이', '펜던트', '캡', '야구', '모자', '']",fashion_dataset/street/street_Men_229.jpg,fashion_dataset_bgrem/street/bgrem_street_Men_229.png,여름
1607,Men-str230,Men,힙하다 힙해,street,"['체크', '올블랙', '힙합', '카고', '와이드핏', '여름', '스트릿', '밸롭', '쿠나썬', '덕다이브', '릿지라인', '락사이코', '러닝화', '팔찌', '스냅백', '숏', '팬츠', '베스트', '']",fashion_dataset/street/street_Men_230.jpg,fashion_dataset_bgrem/street/bgrem_street_Men_230.png,여름
1608,Men-str231,Men,시원한 착용,street,"['펀칭', '시스루', '유니크', '레이어드룩', '여름', '스트릿', '무신사', '스탠다드', '쿠나썬', '디스이즈네버댓', '뉴발란스', '데꼬로소', '카고브로스', '리끌로우', '후드', '티셔츠', '민소매', '티셔츠', '목걸이', '펜던트', '트레이닝', '조거', '팬츠', '등산', '트레킹화', '니트', '스웨터', '토트백', '안경', '']",fashion_dataset/street/street_Men_231.jpg,fashion_dataset_bgrem/street/bgrem_street_Men_231.png,여름
1609,Men-str232,Men,유니크한 그래픽,street,"['그래픽', '페이즐리', '스티치', '힙합', '여름', '스트릿', '모노폴드', '디스코드사운드', '리끌로우', '컨버스', '아벤투라', '메츠', '메신저', '크로스', '백', '기타', '바지', '스카프', '반다나', '캔버스', '단화', '목걸이', '펜던트', '반지', '긴소매', '티셔츠', '']",fashion_dataset/street/street_Men_232.jpg,fashion_dataset_bgrem/street/bgrem_street_Men_232.png,여름
1610,Men-str233,Men,터프한 무드,street,"['뉴트럴톤', '카무플라주', '키높이', '카고', '여름', '스트릿', '하이드아웃', '오와이', '싱크', '디스커버리', '익스페디션', '노우트', '웨이스트', '백', '코튼', '팬츠', '반소매', '티셔츠', '패션스니커즈화', '플리스', '뽀글이', '캡', '야구', '모자', '']",fashion_dataset/street/street_Men_233.jpg,fashion_dataset_bgrem/street/bgrem_street_Men_233.png,여름
1611,Men-str234,Men,매혹적인 패턴,street,"['카무플라주', '카고', '밀리터리', '유니크', '스티치', '여름', '스트릿', '쿠나썬', '퍼블릭비컨', '오와이', '와이엠씨엘케이와이', '컨버스', '목걸이', '펜던트', '선글라스', '코튼', '팬츠', '캡', '야구', '모자', '캔버스', '단화', '']",fashion_dataset/street/street_Men_234.jpg,fashion_dataset_bgrem/street/bgrem_street_Men_234.png,여름
1612,Men-str235,Men,루즈한 핏 감,street,"['찢청', '워싱', '로고플레이', '와이드핏', '린넨', '타이다이', '여름', '스트릿', '블레스드', '뷸렛', '언폴드', '디스이즈네버댓', '스튜디오', '칸틴', '디메이든', '코모레비뮤지엄', '애끼', '음양', '목걸이', '펜던트', '보스턴', '드럼', '더플백', '캡', '야구', '모자', '민소매', '티셔츠', '데님', '팬츠', '슬리퍼', '셔츠', '블라우스', '']",fashion_dataset/street/street_Men_235.jpg,fashion_dataset_bgrem/street/bgrem_street_Men_235.png,여름
1613,Men-str236,Men,포인트 룩,street,"['그래픽', '카무플라주', '체인', '와이드핏', '워싱', '여름', '스트릿', '아차', '엘엠씨', '감마갤러리', '뉴발란스', '카네이테이', '와이엠씨엘케이와이', '바우프', '기타', '액세서리', '반소매', '티셔츠', '등산', '트레킹화', '백팩', '버킷', '사파리햇', '숏', '팬츠', '']",fashion_dataset/street/street_Men_236.jpg,fashion_dataset_bgrem/street/bgrem_street_Men_236.png,여름
1614,Men-str237,Men,시크해,street,"['올블랙', '스터드', '웨스턴', '스티치', '와이드핏', '여름', '스트릿', '엠엠아이씨', '아메스', '월드와이드', '굿라이프웍스', '한글안경', '프랭크1967', '닥터마틴', '베스트', '반소매', '티셔츠', '숏', '팬츠', '선글라스', '팔찌', '블로퍼', '부츠', '']",fashion_dataset/street/street_Men_237.jpg,fashion_dataset_bgrem/street/bgrem_street_Men_237.png,여름
1615,Men-str238,Men,레트로 열풍,street,"['그래픽', '스트라이프', '레이어드룩', '카고', '컬러포인트', '유니크', '펀칭', '여름', '스트릿', '언폴드', '낫포너드', '이스트인디고', '지독서울', '와이엠씨엘케이와이', '감마갤러리', '아벤투라', '차코', '보스턴', '드럼', '더플백', '반소매', '티셔츠', '귀걸이', '목걸이', '펜던트', '베스트', '버킷', '사파리햇', '코튼', '팬츠', '반지', '샌들', '']",fashion_dataset/street/street_Men_238.jpg,fashion_dataset_bgrem/street/bgrem_street_Men_238.png,여름
